# time[min]	 x[di]	 y[di]	 z[di]
-241.516667	 159.159519	 -140.943018	 80.541546
-241.350000	 159.075821	 -140.823268	 80.507297
-241.183333	 158.992126	 -140.703516	 80.473048
-241.016667	 158.908432	 -140.583762	 80.438799
-240.850000	 158.824739	 -140.464006	 80.404549
-240.683333	 158.741049	 -140.344249	 80.370300
-240.516667	 158.657360	 -140.224489	 80.336050
-240.350000	 158.573673	 -140.104728	 80.301800
-240.183333	 158.489988	 -139.984965	 80.267550
-240.016667	 158.406304	 -139.865201	 80.233300
-239.850000	 158.322622	 -139.745434	 80.199050
-239.683333	 158.238942	 -139.625666	 80.164799
-239.516667	 158.155263	 -139.505896	 80.130549
-239.350000	 158.071587	 -139.386124	 80.096298
-239.183333	 157.987911	 -139.266350	 80.062048
-239.016667	 157.904238	 -139.146575	 80.027797
-238.850000	 157.820566	 -139.026797	 79.993546
-238.683333	 157.736896	 -138.907018	 79.959295
-238.516667	 157.653228	 -138.787237	 79.925044
-238.350000	 157.569561	 -138.667455	 79.890793
-238.183333	 157.485897	 -138.547670	 79.856541
-238.016667	 157.402233	 -138.427884	 79.822290
-237.850000	 157.318572	 -138.308095	 79.788038
-237.683333	 157.234912	 -138.188305	 79.753786
-237.516667	 157.151254	 -138.068513	 79.719534
-237.350000	 157.067598	 -137.948720	 79.685282
-237.183333	 156.983943	 -137.828924	 79.651030
-237.016667	 156.900290	 -137.709127	 79.616778
-236.850000	 156.816639	 -137.589328	 79.582526
-236.683333	 156.732990	 -137.469527	 79.548273
-236.516667	 156.649342	 -137.349724	 79.514021
-236.350000	 156.565696	 -137.229920	 79.479768
-236.183333	 156.482051	 -137.110113	 79.445515
-236.016667	 156.398409	 -136.990305	 79.411262
-235.850000	 156.314768	 -136.870495	 79.377009
-235.683333	 156.231128	 -136.750683	 79.342756
-235.516667	 156.147491	 -136.630870	 79.308503
-235.350000	 156.063855	 -136.511054	 79.274249
-235.183333	 155.980221	 -136.391237	 79.239996
-235.016667	 155.896588	 -136.271418	 79.205742
-234.850000	 155.812957	 -136.151597	 79.171488
-234.683333	 155.729328	 -136.031774	 79.137234
-234.516667	 155.645701	 -135.911950	 79.102980
-234.350000	 155.562075	 -135.792123	 79.068726
-234.183333	 155.478451	 -135.672295	 79.034472
-234.016667	 155.394829	 -135.552465	 79.000217
-233.850000	 155.311208	 -135.432633	 78.965963
-233.683333	 155.227589	 -135.312799	 78.931708
-233.516667	 155.143972	 -135.192964	 78.897453
-233.350000	 155.060356	 -135.073127	 78.863199
-233.183333	 154.976743	 -134.953287	 78.828944
-233.016667	 154.893130	 -134.833446	 78.794688
-232.850000	 154.809520	 -134.713604	 78.760433
-232.683333	 154.725911	 -134.593759	 78.726178
-232.516667	 154.642304	 -134.473912	 78.691922
-232.350000	 154.558699	 -134.354064	 78.657667
-232.183333	 154.475095	 -134.234214	 78.623411
-232.016667	 154.391493	 -134.114362	 78.589155
-231.850000	 154.307893	 -133.994508	 78.554899
-231.683333	 154.224294	 -133.874652	 78.520643
-231.516667	 154.140697	 -133.754795	 78.486386
-231.350000	 154.057102	 -133.634935	 78.452130
-231.183333	 153.973508	 -133.515074	 78.417873
-231.016667	 153.889917	 -133.395211	 78.383617
-230.850000	 153.806326	 -133.275346	 78.349360
-230.683333	 153.722738	 -133.155480	 78.315103
-230.516667	 153.639151	 -133.035611	 78.280846
-230.350000	 153.555566	 -132.915741	 78.246589
-230.183333	 153.471983	 -132.795868	 78.212332
-230.016667	 153.388401	 -132.675994	 78.178074
-229.850000	 153.304821	 -132.556118	 78.143817
-229.683333	 153.221242	 -132.436241	 78.109559
-229.516667	 153.137666	 -132.316361	 78.075301
-229.350000	 153.054091	 -132.196480	 78.041043
-229.183333	 152.970517	 -132.076596	 78.006785
-229.016667	 152.886946	 -131.956711	 77.972527
-228.850000	 152.803376	 -131.836824	 77.938269
-228.683333	 152.719808	 -131.716936	 77.904010
-228.516667	 152.636241	 -131.597045	 77.869752
-228.350000	 152.552676	 -131.477152	 77.835493
-228.183333	 152.469113	 -131.357258	 77.801234
-228.016667	 152.385551	 -131.237362	 77.766975
-227.850000	 152.301992	 -131.117464	 77.732716
-227.683333	 152.218433	 -130.997564	 77.698457
-227.516667	 152.134877	 -130.877662	 77.664198
-227.350000	 152.051322	 -130.757759	 77.629938
-227.183333	 151.967769	 -130.637853	 77.595679
-227.016667	 151.884218	 -130.517946	 77.561419
-226.850000	 151.800668	 -130.398037	 77.527159
-226.683333	 151.717120	 -130.278126	 77.492899
-226.516667	 151.633573	 -130.158213	 77.458639
-226.350000	 151.550028	 -130.038298	 77.424379
-226.183333	 151.466485	 -129.918382	 77.390118
-226.016667	 151.382944	 -129.798463	 77.355858
-225.850000	 151.299404	 -129.678543	 77.321597
-225.683333	 151.215866	 -129.558621	 77.287337
-225.516667	 151.132330	 -129.438697	 77.253076
-225.350000	 151.048795	 -129.318771	 77.218815
-225.183333	 150.965262	 -129.198843	 77.184553
-225.016667	 150.881731	 -129.078914	 77.150292
-224.850000	 150.798201	 -128.958982	 77.116031
-224.683333	 150.714673	 -128.839049	 77.081769
-224.516667	 150.631147	 -128.719114	 77.047508
-224.350000	 150.547622	 -128.599177	 77.013246
-224.183333	 150.464099	 -128.479238	 76.978984
-224.016667	 150.380578	 -128.359297	 76.944722
-223.850000	 150.297058	 -128.239354	 76.910459
-223.683333	 150.213540	 -128.119410	 76.876197
-223.516667	 150.130024	 -127.999464	 76.841935
-223.350000	 150.046509	 -127.879515	 76.807672
-223.183333	 149.962996	 -127.759565	 76.773409
-223.016667	 149.879484	 -127.639613	 76.739146
-222.850000	 149.795975	 -127.519660	 76.704883
-222.683333	 149.712467	 -127.399704	 76.670620
-222.516667	 149.628960	 -127.279746	 76.636357
-222.350000	 149.545456	 -127.159787	 76.602093
-222.183333	 149.461953	 -127.039826	 76.567830
-222.016667	 149.378451	 -126.919862	 76.533566
-221.850000	 149.294952	 -126.799897	 76.499302
-221.683333	 149.211454	 -126.679930	 76.465038
-221.516667	 149.127957	 -126.559962	 76.430774
-221.350000	 149.044463	 -126.439991	 76.396510
-221.183333	 148.960970	 -126.320018	 76.362246
-221.016667	 148.877478	 -126.200044	 76.327981
-220.850000	 148.793988	 -126.080068	 76.293716
-220.683333	 148.710500	 -125.960090	 76.259452
-220.516667	 148.627014	 -125.840110	 76.225187
-220.350000	 148.543529	 -125.720128	 76.190922
-220.183333	 148.460046	 -125.600144	 76.156656
-220.016667	 148.376565	 -125.480158	 76.122391
-219.850000	 148.293085	 -125.360171	 76.088126
-219.683333	 148.209607	 -125.240181	 76.053860
-219.516667	 148.126130	 -125.120190	 76.019594
-219.350000	 148.042655	 -125.000196	 75.985328
-219.183333	 147.959182	 -124.880201	 75.951062
-219.016667	 147.875711	 -124.760204	 75.916796
-218.850000	 147.792241	 -124.640206	 75.882530
-218.683333	 147.708773	 -124.520205	 75.848263
-218.516667	 147.625306	 -124.400202	 75.813997
-218.350000	 147.541841	 -124.280198	 75.779730
-218.183333	 147.458378	 -124.160191	 75.745463
-218.016667	 147.374916	 -124.040183	 75.711196
-217.850000	 147.291456	 -123.920173	 75.676929
-217.683333	 147.207998	 -123.800161	 75.642662
-217.516667	 147.124541	 -123.680147	 75.608394
-217.350000	 147.041086	 -123.560131	 75.574127
-217.183333	 146.957633	 -123.440113	 75.539859
-217.016667	 146.874181	 -123.320093	 75.505591
-216.850000	 146.790731	 -123.200072	 75.471323
-216.683333	 146.707283	 -123.080048	 75.437055
-216.516667	 146.623836	 -122.960023	 75.402787
-216.350000	 146.540391	 -122.839996	 75.368518
-216.183333	 146.456948	 -122.719966	 75.334250
-216.016667	 146.373506	 -122.599935	 75.299981
-215.850000	 146.290066	 -122.479902	 75.265712
-215.683333	 146.206627	 -122.359868	 75.231443
-215.516667	 146.123190	 -122.239831	 75.197174
-215.350000	 146.039755	 -122.119792	 75.162905
-215.183333	 145.956321	 -121.999752	 75.128636
-215.016667	 145.872889	 -121.879709	 75.094366
-214.850000	 145.789459	 -121.759665	 75.060096
-214.683333	 145.706030	 -121.639619	 75.025826
-214.516667	 145.622603	 -121.519570	 74.991556
-214.350000	 145.539178	 -121.399520	 74.957286
-214.183333	 145.455754	 -121.279468	 74.923016
-214.016667	 145.372332	 -121.159415	 74.888746
-213.850000	 145.288911	 -121.039359	 74.854475
-213.683333	 145.205492	 -120.919301	 74.820204
-213.516667	 145.122075	 -120.799241	 74.785933
-213.350000	 145.038659	 -120.679180	 74.751662
-213.183333	 144.955245	 -120.559116	 74.717391
-213.016667	 144.871833	 -120.439051	 74.683120
-212.850000	 144.788422	 -120.318984	 74.648849
-212.683333	 144.705013	 -120.198915	 74.614577
-212.516667	 144.621606	 -120.078844	 74.580305
-212.350000	 144.538200	 -119.958771	 74.546033
-212.183333	 144.454796	 -119.838696	 74.511761
-212.016667	 144.371393	 -119.718619	 74.477489
-211.850000	 144.287992	 -119.598540	 74.443217
-211.683333	 144.204593	 -119.478459	 74.408944
-211.516667	 144.121195	 -119.358377	 74.374672
-211.350000	 144.037799	 -119.238292	 74.340399
-211.183333	 143.954405	 -119.118206	 74.306126
-211.016667	 143.871012	 -118.998118	 74.271853
-210.850000	 143.787621	 -118.878027	 74.237580
-210.683333	 143.704232	 -118.757935	 74.203306
-210.516667	 143.620844	 -118.637841	 74.169033
-210.350000	 143.537457	 -118.517745	 74.134759
-210.183333	 143.454073	 -118.397647	 74.100485
-210.016667	 143.370690	 -118.277547	 74.066211
-209.850000	 143.287308	 -118.157445	 74.031937
-209.683333	 143.203928	 -118.037341	 73.997663
-209.516667	 143.120550	 -117.917236	 73.963389
-209.350000	 143.037174	 -117.797128	 73.929114
-209.183333	 142.953799	 -117.677019	 73.894839
-209.016667	 142.870425	 -117.556907	 73.860564
-208.850000	 142.787054	 -117.436794	 73.826289
-208.683333	 142.703684	 -117.316678	 73.792014
-208.516667	 142.620315	 -117.196561	 73.757739
-208.350000	 142.536948	 -117.076442	 73.723463
-208.183333	 142.453583	 -116.956321	 73.689188
-208.016667	 142.370220	 -116.836198	 73.654912
-207.850000	 142.286858	 -116.716073	 73.620636
-207.683333	 142.203497	 -116.595946	 73.586360
-207.516667	 142.120138	 -116.475817	 73.552084
-207.350000	 142.036781	 -116.355686	 73.517807
-207.183333	 141.953426	 -116.235553	 73.483531
-207.016667	 141.870072	 -116.115418	 73.449254
-206.850000	 141.786719	 -115.995282	 73.414977
-206.683333	 141.703369	 -115.875143	 73.380700
-206.516667	 141.620020	 -115.755003	 73.346423
-206.350000	 141.536672	 -115.634860	 73.312146
-206.183333	 141.453326	 -115.514716	 73.277868
-206.016667	 141.369982	 -115.394569	 73.243591
-205.850000	 141.286639	 -115.274421	 73.209313
-205.683333	 141.203298	 -115.154271	 73.175035
-205.516667	 141.119959	 -115.034118	 73.140757
-205.350000	 141.036621	 -114.913964	 73.106479
-205.183333	 140.953285	 -114.793808	 73.072200
-205.016667	 140.869950	 -114.673650	 73.037922
-204.850000	 140.786617	 -114.553490	 73.003643
-204.683333	 140.703286	 -114.433328	 72.969364
-204.516667	 140.619956	 -114.313164	 72.935085
-204.350000	 140.536628	 -114.192998	 72.900806
-204.183333	 140.453301	 -114.072830	 72.866526
-204.016667	 140.369976	 -113.952660	 72.832247
-203.850000	 140.286653	 -113.832489	 72.797967
-203.683333	 140.203331	 -113.712315	 72.763687
-203.516667	 140.120011	 -113.592139	 72.729407
-203.350000	 140.036692	 -113.471962	 72.695127
-203.183333	 139.953375	 -113.351782	 72.660847
-203.016667	 139.870059	 -113.231600	 72.626567
-202.850000	 139.786746	 -113.111417	 72.592286
-202.683333	 139.703433	 -112.991231	 72.558005
-202.516667	 139.620123	 -112.871044	 72.523724
-202.350000	 139.536814	 -112.750854	 72.489443
-202.183333	 139.453506	 -112.630663	 72.455162
-202.016667	 139.370200	 -112.510470	 72.420880
-201.850000	 139.286896	 -112.390274	 72.386599
-201.683333	 139.203593	 -112.270077	 72.352317
-201.516667	 139.120292	 -112.149878	 72.318035
-201.350000	 139.036993	 -112.029676	 72.283753
-201.183333	 138.953695	 -111.909473	 72.249471
-201.016667	 138.870398	 -111.789268	 72.215188
-200.850000	 138.787104	 -111.669061	 72.180906
-200.683333	 138.703811	 -111.548851	 72.146623
-200.516667	 138.620519	 -111.428640	 72.112340
-200.350000	 138.537229	 -111.308427	 72.078057
-200.183333	 138.453941	 -111.188212	 72.043774
-200.016667	 138.370654	 -111.067995	 72.009491
-199.850000	 138.287369	 -110.947776	 71.975207
-199.683333	 138.204085	 -110.827555	 71.940923
-199.516667	 138.120803	 -110.707332	 71.906639
-199.350000	 138.037522	 -110.587107	 71.872355
-199.183333	 137.954243	 -110.466880	 71.838071
-199.016667	 137.870966	 -110.346651	 71.803787
-198.850000	 137.787690	 -110.226420	 71.769502
-198.683333	 137.704416	 -110.106187	 71.735218
-198.516667	 137.621144	 -109.985952	 71.700933
-198.350000	 137.537873	 -109.865715	 71.666648
-198.183333	 137.454603	 -109.745476	 71.632362
-198.016667	 137.371335	 -109.625235	 71.598077
-197.850000	 137.288069	 -109.504992	 71.563792
-197.683333	 137.204804	 -109.384748	 71.529506
-197.516667	 137.121541	 -109.264501	 71.495220
-197.350000	 137.038280	 -109.144252	 71.460934
-197.183333	 136.955020	 -109.024001	 71.426648
-197.016667	 136.871761	 -108.903748	 71.392361
-196.850000	 136.788504	 -108.783493	 71.358075
-196.683333	 136.705249	 -108.663236	 71.323788
-196.516667	 136.621995	 -108.542977	 71.289501
-196.350000	 136.538743	 -108.422717	 71.255214
-196.183333	 136.455493	 -108.302454	 71.220927
-196.016667	 136.372244	 -108.182189	 71.186639
-195.850000	 136.288996	 -108.061922	 71.152352
-195.683333	 136.205750	 -107.941653	 71.118064
-195.516667	 136.122506	 -107.821382	 71.083776
-195.350000	 136.039263	 -107.701109	 71.049488
-195.183333	 135.956022	 -107.580834	 71.015200
-195.016667	 135.872782	 -107.460557	 70.980911
-194.850000	 135.789544	 -107.340278	 70.946623
-194.683333	 135.706308	 -107.219997	 70.912334
-194.516667	 135.623073	 -107.099715	 70.878045
-194.350000	 135.539839	 -106.979430	 70.843756
-194.183333	 135.456607	 -106.859143	 70.809467
-194.016667	 135.373377	 -106.738854	 70.775177
-193.850000	 135.290148	 -106.618563	 70.740888
-193.683333	 135.206921	 -106.498270	 70.706598
-193.516667	 135.123696	 -106.377974	 70.672308
-193.350000	 135.040472	 -106.257677	 70.638018
-193.183333	 134.957249	 -106.137378	 70.603727
-193.016667	 134.874028	 -106.017077	 70.569437
-192.850000	 134.790809	 -105.896774	 70.535146
-192.683333	 134.707591	 -105.776469	 70.500855
-192.516667	 134.624375	 -105.656162	 70.466564
-192.350000	 134.541160	 -105.535852	 70.432273
-192.183333	 134.457947	 -105.415541	 70.397982
-192.016667	 134.374735	 -105.295228	 70.363690
-191.850000	 134.291525	 -105.174913	 70.329398
-191.683333	 134.208316	 -105.054595	 70.295106
-191.516667	 134.125109	 -104.934276	 70.260814
-191.350000	 134.041904	 -104.813955	 70.226522
-191.183333	 133.958700	 -104.693631	 70.192230
-191.016667	 133.875498	 -104.573306	 70.157937
-190.850000	 133.792297	 -104.452978	 70.123644
-190.683333	 133.709097	 -104.332649	 70.089351
-190.516667	 133.625900	 -104.212317	 70.055058
-190.350000	 133.542703	 -104.091983	 70.020765
-190.183333	 133.459509	 -103.971648	 69.986471
-190.016667	 133.376316	 -103.851310	 69.952177
-189.850000	 133.293124	 -103.730970	 69.917883
-189.683333	 133.209934	 -103.610629	 69.883589
-189.516667	 133.126745	 -103.490285	 69.849295
-189.350000	 133.043558	 -103.369939	 69.815001
-189.183333	 132.960373	 -103.249591	 69.780706
-189.016667	 132.877189	 -103.129241	 69.746411
-188.850000	 132.794007	 -103.008889	 69.712116
-188.683333	 132.710826	 -102.888535	 69.677821
-188.516667	 132.627646	 -102.768179	 69.643526
-188.350000	 132.544469	 -102.647821	 69.609230
-188.183333	 132.461292	 -102.527460	 69.574934
-188.016667	 132.378118	 -102.407098	 69.540638
-187.850000	 132.294944	 -102.286734	 69.506342
-187.683333	 132.211773	 -102.166367	 69.472046
-187.516667	 132.128603	 -102.045999	 69.437750
-187.350000	 132.045434	 -101.925629	 69.403453
-187.183333	 131.962267	 -101.805256	 69.369156
-187.016667	 131.879101	 -101.684881	 69.334859
-186.850000	 131.795937	 -101.564505	 69.300562
-186.683333	 131.712775	 -101.444126	 69.266265
-186.516667	 131.629614	 -101.323745	 69.231967
-186.350000	 131.546454	 -101.203362	 69.197669
-186.183333	 131.463296	 -101.082977	 69.163371
-186.016667	 131.380140	 -100.962590	 69.129073
-185.850000	 131.296985	 -100.842201	 69.094775
-185.683333	 131.213831	 -100.721810	 69.060476
-185.516667	 131.130679	 -100.601417	 69.026178
-185.350000	 131.047529	 -100.481021	 68.991879
-185.183333	 130.964380	 -100.360624	 68.957580
-185.016667	 130.881233	 -100.240225	 68.923280
-184.850000	 130.798087	 -100.119823	 68.888981
-184.683333	 130.714942	 -99.999419	 68.854681
-184.516667	 130.631799	 -99.879014	 68.820381
-184.350000	 130.548658	 -99.758606	 68.786081
-184.183333	 130.465518	 -99.638196	 68.751781
-184.016667	 130.382380	 -99.517784	 68.717481
-183.850000	 130.299243	 -99.397370	 68.683180
-183.683333	 130.216108	 -99.276954	 68.648879
-183.516667	 130.132974	 -99.156536	 68.614578
-183.350000	 130.049842	 -99.036115	 68.580277
-183.183333	 129.966711	 -98.915693	 68.545976
-183.016667	 129.883582	 -98.795269	 68.511674
-182.850000	 129.800454	 -98.674842	 68.477372
-182.683333	 129.717327	 -98.554413	 68.443070
-182.516667	 129.634203	 -98.433983	 68.408768
-182.350000	 129.551079	 -98.313550	 68.374466
-182.183333	 129.467957	 -98.193115	 68.340163
-182.016667	 129.384837	 -98.072678	 68.305861
-181.850000	 129.301718	 -97.952239	 68.271558
-181.683333	 129.218601	 -97.831797	 68.237255
-181.516667	 129.135485	 -97.711354	 68.202951
-181.350000	 129.052371	 -97.590909	 68.168648
-181.183333	 128.969258	 -97.470461	 68.134344
-181.016667	 128.886147	 -97.350011	 68.100040
-180.850000	 128.803037	 -97.229560	 68.065736
-180.683333	 128.719928	 -97.109106	 68.031432
-180.516667	 128.636821	 -96.988650	 67.997127
-180.350000	 128.553716	 -96.868192	 67.962822
-180.183333	 128.470612	 -96.747731	 67.928518
-180.016667	 128.387510	 -96.627269	 67.894212
-179.850000	 128.304409	 -96.506805	 67.859907
-179.683333	 128.221309	 -96.386338	 67.825602
-179.516667	 128.138211	 -96.265869	 67.791296
-179.350000	 128.055115	 -96.145399	 67.756990
-179.183333	 127.972020	 -96.024926	 67.722684
-179.016667	 127.888926	 -95.904451	 67.688378
-178.850000	 127.805834	 -95.783974	 67.654071
-178.683333	 127.722743	 -95.663494	 67.619764
-178.516667	 127.639654	 -95.543013	 67.585457
-178.350000	 127.556567	 -95.422529	 67.551150
